movieId,title,pageUrl,price
1707,Home Alone 3 (1997),https://www.amazon.com/Home-Alone-3-Alex-Linz/dp/B01D907MEY/ref=sr_1_1?dchild=1&keywords=Home+Alone+3+1997&qid=1619359539&s=movies-tv&sr=1-1,9.99
1708,Ill Gotten Gains (1997),https://www.amazon.com/Ill-Gotten-Gains-Djimon-Hounsou/dp/6305582823/ref=sr_1_1?dchild=1&keywords=Ill+Gotten+Gains+1997&qid=1619362434&s=movies-tv&sr=1-1,10.98
1709,Legal Deceit (1997),https://www.amazon.com/ACDelco-10-4017-Auto-Trak-Transfer-Fluid/dp/B002H8U3KK/ref=sr_1_1?dchild=1&keywords=Legal+Deceit+1997&qid=1619362437&s=movies-tv&sr=1-1,7.26
1711,Midnight in the Garden of Good and Evil (1997),https://www.amazon.com/Midnight-Garden-Good-Kevin-Spacey/dp/B0030F2IKM/ref=sr_1_1?dchild=1&keywords=Midnight+in+the+Garden+of+Good+and+Evil+1997&qid=1619359547&s=movies-tv&sr=1-1,12.99
1716,"Other Voices, Other Rooms (1997)",https://www.amazon.com/Other-Voices-Rooms-Lothaire-Bluteau/dp/B0000E1WJA/ref=sr_1_1?dchild=1&keywords=Other+Voices%2C+Other+Rooms+1997&qid=1619359550&s=movies-tv&sr=1-1,15.53
1717,Scream 2 (1997),https://www.amazon.com/Scream-2-David-Arquette/dp/B0096HFD8W/ref=sr_1_1?dchild=1&keywords=Scream+2+1997&qid=1619359551&s=movies-tv&sr=1-1,13.99
1720,Time Tracers (1995),https://www.amazon.com/Denso-160-1115-First-Wiper-Blade/dp/B000C5SERO/ref=sr_1_1?dchild=1&keywords=time+tracker+1995&qid=1619362449&s=movies-tv&sr=1-1,9.8
1721,Titanic (1997),https://www.amazon.com/Titanic-Leonardo-DiCaprio/dp/B008PHN6F6/ref=sr_1_1?dchild=1&keywords=Titanic+1997&qid=1619361352&s=movies-tv&sr=1-1,9.99
1722,Tomorrow Never Dies (1997),https://www.amazon.com/Tomorrow-Never-Pierce-Brosnan-James/dp/B009GJBBDQ/ref=sr_1_1?dchild=1&keywords=Tomorrow+Never+Dies+1997&qid=1619362453&s=movies-tv&sr=1-1,13.99
1723,Twisted (1996),https://www.amazon.com/First-Wives-Club-Bette-Midler/dp/B001D0DQZM/ref=sr_1_1?dchild=1&keywords=Twisted+1996&qid=1619359556&s=movies-tv&sr=1-1,9.99
1724,Full Speed (1996),https://www.amazon.com/Romeo-Juliet-Leonardo-DiCaprio/dp/B009EEB46M/ref=sr_1_1?dchild=1&keywords=Full+Speed+1996&qid=1619359557&s=movies-tv&sr=1-1,6.99
1726,"Postman, The (1997)",https://www.amazon.com/Postman-Kevin-Costner/dp/B001OKJU5G/ref=sr_1_1?dchild=1&keywords=Postman%2C+The+1997&qid=1619359559&s=movies-tv&sr=1-1,12.99
1729,Jackie Brown (1997),https://www.amazon.com/Jackie-Brown-Pam-Grier/dp/B008Y6VOHU/ref=sr_1_1?dchild=1&keywords=Jackie+Brown+1997&qid=1619362464&s=movies-tv&sr=1-1,9.99
1730,Kundun (1997),https://www.amazon.com/Seven-Years-Tibet-Brad-Pitt/dp/B0032D3YX2/ref=sr_1_1?dchild=1&keywords=Kundun+1997&qid=1619362466&s=movies-tv&sr=1-1,12.99
1731,Mr. Magoo (1997),https://www.amazon.com/Mr-Magoo-Leslie-Nielsen/dp/B00HMK27IE/ref=sr_1_1?dchild=1&keywords=Mr.+Magoo+1997&qid=1619362469&s=movies-tv&sr=1-1,17.99
1732,"Big Lebowski, The (1998)",https://www.amazon.com/Big-Lebowski-Jeff-Bridges/dp/B009CFYRCG/ref=sr_1_1?dchild=1&keywords=Big+Lebowski%2C+The+1998&qid=1619359567&s=movies-tv&sr=1-1,7.99
1739,3 Ninjas: High Noon On Mega Mountain (1998),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A05473622BYAM85O8X4M5&url=%2FCHENMING-Decorations-Paintings-12X18INCH-Unframed%2Fdp%2FB08R1PVSYD%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3D3%2BNinjas%253A%2BHigh%2BNoon%2BOn%2BMega%2BMountain%2B1998%26qid%3D1619362478%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619362478&id=1942309524129453&widgetName=sp_atf,10.0
1740,Men of Means (1998),https://www.amazon.com/Armageddon-Bruce-Willis/dp/B00I4R5326/ref=sr_1_1?dchild=1&keywords=man+of+means+1998&qid=1619362481&s=movies-tv&sr=1-1,17.99
1744,Firestorm (1998),https://www.amazon.com/Firestorm-Howie-Long/dp/B005TMHE8K/ref=sr_1_1?dchild=1&keywords=Firestorm+1998&qid=1619362490&s=movies-tv&sr=1-1,9.99
1746,Senseless (1998),https://www.amazon.com/Senseless-Marlon-Wayans/dp/B01AYSQPKQ/ref=sr_1_1?dchild=1&keywords=Senseless+1998&qid=1619362492&s=movies-tv&sr=1-1,12.99
1747,Wag the Dog (1997),https://www.amazon.com/Wag-Dog-New-Line-Platinum/dp/0780622561/ref=sr_1_1?dchild=1&keywords=Wag+the+Dog+1997&qid=1619362494&s=movies-tv&sr=1-1,14.99
1748,Dark City (1998),https://www.amazon.com/Dark-City-Rufus-Sewell/dp/B00IK42NDU/ref=sr_1_1?dchild=1&keywords=Dark+City+1998&qid=1619362497&s=movies-tv&sr=1-1,9.99
1749,"Leading Man, The (1996)",https://www.amazon.com/Mirror-Has-Two-Faces/dp/B00455IVHU/ref=sr_1_1?dchild=1&keywords=Leading+Man%2C+The+1996&qid=1619362504&s=movies-tv&sr=1-1,12.99
1750,Star Kid (1997),https://www.amazon.com/Anastasia-Meg-Ryan/dp/B004HI84NG/ref=sr_1_1?dchild=1&keywords=Star+Kid+1997&qid=1619362506&s=movies-tv&sr=1-1,9.99
1753,Half Baked (1998),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A02347022L1JHJ8H7F3QJ&url=%2FHalf-Baked-Dave-Chappelle%2Fdp%2FB08LKNNP1H%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DHalf%2BBaked%2B1998%26qid%3D1619362515%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA1ETYDD1CAMS1V&qualifier=1619362515&id=3988634703888434&widgetName=sp_atf,27.59
1754,Fallen (1998),https://www.amazon.com/Fallen-Denzel-Washington/dp/B001AIY53Y/ref=sr_1_1?dchild=1&keywords=Fallen+1998&qid=1619362520&s=movies-tv&sr=1-1,12.99
1757,Duoluo tianshi (1995),https://www.amazon.com/NongShim-Ramyun-Noodle-Gourmet-Spicy/dp/B00778B90S/ref=sr_1_1?dchild=1&keywords=Duoluo+tianshi+1995&qid=1619362528&s=movies-tv&sr=1-1,16.66
1760,Spice World (1997),https://www.amazon.com/Cities-World-Istanbul-Powersports-International/dp/B018ACP4A0/ref=sr_1_1?dchild=1&keywords=Spice+World+1997&qid=1619359576&s=movies-tv&sr=1-1,7.99
1762,Deep Rising (1998),https://www.amazon.com/Deep-Rising-Treat-Williams/dp/B006EQEGMW/ref=sr_1_1?dchild=1&keywords=Deep+Rising+1998&qid=1619362538&s=movies-tv&sr=1-1,17.99
1767,Music From Another Room (1998),https://www.amazon.com/Another-Sz%C3%BCletett-Szerelmesek-Hungarian-European/dp/B01M0TIQAU/ref=sr_1_1?dchild=1&keywords=Music+From+Another+Room+1998&qid=1619362542&s=movies-tv&sr=1-1,7.99
1769,"Replacement Killers, The (1998)",https://www.amazon.com/Replacement-Killers-Chow-Yun-Fat/dp/B000S6GIIE/ref=sr_1_1?dchild=1&keywords=Replacement+Killers%2C+The+1998&qid=1619362551&s=movies-tv&sr=1-1,12.99
1771,Night Flier (1997),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A0017925JG8ETU9PADTE&url=%2FNight-Flier-Miguel-Ferrer%2Fdp%2FB082884KF2%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DNight%2BFlier%2B1997%26qid%3D1619362559%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA1ETYDD1CAMS1V&qualifier=1619362559&id=4311563229177737&widgetName=sp_atf,19.99
1772,Blues Brothers 2000 (1998),https://www.amazon.com/Blues-Brothers-2000-Dan-Aykroyd/dp/B009CG22OA/ref=sr_1_1?dchild=1&keywords=Blues+Brothers+2000+1998&qid=1619362562&s=movies-tv&sr=1-1,14.99
1773,Tokyo Fist (1995),https://www.amazon.com/Tokyo-Fist-Shinya-Tsukamoto/dp/B00DUTVWZA/ref=sr_1_1?dchild=1&keywords=Tokyo+Fist+1995&qid=1619362565&s=movies-tv&sr=1-1,13.1
1776,Ride (1998),https://www.amazon.com/Ride-Melissa-Sousa/dp/B00LFE1PEA/ref=sr_1_1?dchild=1&keywords=Ride+1998&qid=1619359582&s=movies-tv&sr=1-1,12.99
1777,"Wedding Singer, The (1998)",https://www.amazon.com/The-Wedding-Singer-DVD/dp/B003ZXOCK8/ref=sr_1_1?dchild=1&keywords=Wedding+Singer%2C+The+1998&qid=1619359584&s=movies-tv&sr=1-1,9.85
1779,Sphere (1998),https://www.amazon.com/Sphere-Dustin-Hoffman/dp/B000H2L8AC/ref=sr_1_1?dchild=1&keywords=Sphere+1998&qid=1619362570&s=movies-tv&sr=1-1,6.99
1782,Little City (1998),https://www.amazon.com/Little-City-JoBeth-Williams/dp/B00C58MS3M/ref=sr_1_1?dchild=1&keywords=Little+City+1998&qid=1619362576&s=movies-tv&sr=1-1,12.99
1783,Palmetto (1998),https://www.amazon.com/Palmetto-Woody-Harrelson/dp/B019EVF2SA/ref=sr_1_1?dchild=1&keywords=Palmetto+1998&qid=1619362578&s=movies-tv&sr=1-1,4.99
1784,As Good As It Gets (1997),https://www.amazon.com/As-Good-Gets-Jack-Nicholson/dp/B00BZB16AQ/ref=sr_1_1?dchild=1&keywords=As+Good+As+It+Gets+1997&qid=1619362580&s=movies-tv&sr=1-1,7.99
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",https://www.amazon.com/Paralyzing-Fear-Olympia-Dukakis/dp/B0006U5V9E/ref=sr_1_1?dchild=1&keywords=Paralyzing+Fear%3A+The+Story+of+Polio+in+America%2C+A+1998&qid=1619362585&s=movies-tv&sr=1-1,24.71
1788,Men With Guns (1997),https://www.amazon.com/Hombres-Armados-Movie-European-Format/dp/B009CSLBWC/ref=sr_1_1?dchild=1&keywords=Men+With+Guns+1997&qid=1619361474&s=movies-tv&sr=1-1,10.74
1789,"Sadness of Sex, The (1995)",https://www.amazon.com/Serotonin-Synthesizers-Cofactor-Improved-Conversion/dp/B07PJ3NYH3/ref=sr_1_1?dchild=1&keywords=Sadness+of+Sex%2C+The+1995&qid=1619362587&s=movies-tv&sr=1-1,22.95
1792,U.S. Marshalls (1998),https://www.amazon.com/U-S-Marshals-Tommy-Lee-Jones/dp/B0091XE4PO/ref=sr_1_1?dchild=1&keywords=U.S.+Marshalls+1998&qid=1619362594&s=movies-tv&sr=1-1,12.99
1793,Welcome to Woop-Woop (1997),https://www.amazon.com/Welcome-Woop-Jonathan-Schaech/dp/B002Y26UQA/ref=sr_1_1?dchild=1&keywords=Welcome+to+Woop-Woop+1997&qid=1619361483&s=movies-tv&sr=1-1,19.98
1794,Love and Death on Long Island (1997),https://www.amazon.com/Facing-Future-Israel-Kamakawiwoole-%E2%80%8E/dp/B00000JFG3/ref=sr_1_1?dchild=1&keywords=Love+and+Death+on+Long+Island+1997&qid=1619363216&s=movies-tv&sr=1-1,8.59
1796,In God's Hands (1998),https://www.amazon.com/Gods-Hands-Patrick-Shane-Dorian/dp/B0061ZSS5M/ref=sr_1_1?dchild=1&keywords=In+Gods+Hands+1998&qid=1619363221&s=movies-tv&sr=1-1,12.99
1798,Hush (1998),https://www.amazon.com/Hush-Jessica-Lange/dp/B000MQ7B18/ref=sr_1_1?dchild=1&keywords=Hush+1998&qid=1619363230&s=movies-tv&sr=1-1,12.99
1801,"Man in the Iron Mask, The (1998)",https://www.amazon.com/Iron-Mask-20th-Anniversary-Blu-ray/dp/B07FBBZT5H/ref=sr_1_1?dchild=1&keywords=Man+in+the+Iron+Mask%2C+The+1998&qid=1619363235&s=movies-tv&sr=1-1,24.49
1805,Wild Things (1998),https://www.amazon.com/Wild-Things-Kevin-Bacon/dp/B000ICGGXU/ref=sr_1_1?dchild=1&keywords=Wild+Things+1998&qid=1619363239&s=movies-tv&sr=1-1,12.99
1807,"Cool Dry Place, A (1998)",https://www.amazon.com/Cool-Dry-Place-Vince-Vaughn/dp/B004J0KPKC/ref=sr_1_1?dchild=1&keywords=Cool+Dry+Place%2C+A+1998&qid=1619363243&s=movies-tv&sr=1-1,14.99
1810,Primary Colors (1998),https://www.amazon.com/Primary-Colors-John-Travolta/dp/B002A9X9H0/ref=sr_1_1?dchild=1&keywords=Primary+Colors+1998&qid=1619363248&s=movies-tv&sr=1-1,13.99
1811,"Niagara, Niagara (1997)",https://www.amazon.com/Niagara-Falls-Cougar-Concentration-1997-09-30/dp/B01ABA0NTG/ref=sr_1_1?dchild=1&keywords=Niagara%2C+Niagara+1997&qid=1619363252&s=movies-tv&sr=1-1,23.47
1812,Wide Awake (1998),https://www.amazon.com/Wide-Awake-Denis-Leary/dp/B00AYNMAVU/ref=sr_1_1?dchild=1&keywords=Wide+Awake+1998&qid=1619363255&s=movies-tv&sr=1-1,12.99
1814,"Price Above Rubies, A (1998)",https://www.amazon.com/Price-Above-Rubies-Renee-Zellweger/dp/B009ZM6X0K/ref=sr_1_1?dchild=1&keywords=Price+Above+Rubies%2C+A+1998&qid=1619363258&s=movies-tv&sr=1-1,12.99
1815,Eden (1997),https://www.amazon.com/Midnight-Garden-Good-Kevin-Spacey/dp/B0093QIQV2/ref=sr_1_1?dchild=1&keywords=Eden+1997&qid=1619363261&s=movies-tv&sr=1-1,12.99
1816,Two Girls and a Guy (1997),https://www.amazon.com/Titanic-Leonardo-DiCaprio/dp/B00A3ZJIY6/ref=sr_1_1?dchild=1&keywords=Two+Girls+and+a+Guy+1997&qid=1619363263&s=movies-tv&sr=1-1,9.99
1821,"Object of My Affection, The (1998)",https://www.amazon.com/Object-My-Affection-Paul-Rudd/dp/B009EE6JVC/ref=sr_1_1?dchild=1&keywords=Object+of+My+Affection%2C+The+1998&qid=1619363274&s=movies-tv&sr=1-1,14.99
1822,Meet the Deedles (1998),https://www.amazon.com/Meet-Deedles-Paul-Walker/dp/B006G3JCVS/ref=sr_1_1?dchild=1&keywords=Meet+the+Deedles+1998&qid=1619363278&s=movies-tv&sr=1-1,17.99
1825,"Player's Club, The (1998)",https://www.amazon.com/Players-Club-Bernie-Mac/dp/B006WAAEJY/ref=sr_1_1?dchild=1&keywords=Players+Club%2C+The+1998&qid=1619363283&s=movies-tv&sr=1-1,12.99
1826,Barney's Great Adventure (1998),https://www.amazon.com/Barneys-Great-Adventure-David-Joyner/dp/B0058ZZM28/ref=sr_1_1?dchild=1&keywords=Barneys+Great+Adventure+1998&qid=1619363289&s=movies-tv&sr=1-1,9.99
1829,Chinese Box (1997),https://www.amazon.com/Chinese-utols%C3%B3-%C3%A9jszaka-Hong-kongban/dp/B08G528WRZ/ref=sr_1_1?dchild=1&keywords=Chinese+Box+1997&qid=1619363294&s=movies-tv&sr=1-1,19.99
1830,Follow the Bitch (1998),https://www.amazon.com/Follow-Bitch-Authentic-Original-Poster/dp/B011MNIGJA/ref=sr_1_1?dchild=1&keywords=Follow+the+Bitch+1998&qid=1619363296&s=movies-tv&sr=1-1,17.99
1832,Heaven's Burning (1997),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A00243931N8GHYOMSKKC9&url=%2FHeavens-Burning-Russel-Crowe%2Fdp%2FB07RD3HDCK%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DHeavens%2BBurning%2B1997%26qid%3D1619363308%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363308&id=424338129346327&widgetName=sp_atf,11.99
1833,Mercury Rising (1998),https://www.amazon.com/Mercury-Rising-K%C3%B3d-neve-Merk%C3%BAr/dp/B084TNB3JF/ref=sr_1_1?dchild=1&keywords=Mercury+Rising+1998&qid=1619363311&s=movies-tv&sr=1-1,15.99
1834,"Spanish Prisoner, The (1997)",https://www.amazon.com/Spanish-Prisoner-NON-USA-FORMAT-Reg-2/dp/B007RKGBCM/ref=sr_1_1?dchild=1&keywords=Spanish+Prisoner%2C+The+1997&qid=1619363314&s=movies-tv&sr=1-1,26.98
1835,City of Angels (1998),https://www.amazon.com/City-Angels-Nicolas-Cage/dp/B001AQIYJC/ref=sr_1_1?dchild=1&keywords=City+of+Angels+1998&qid=1619363318&s=movies-tv&sr=1-1,12.99
1836,"Last Days of Disco, The (1998)",https://www.amazon.com/Last-Days-Disco-Chlo%C3%AB-Sevigny/dp/B00BFQ1GQA/ref=sr_1_1?dchild=1&keywords=Last+Days+of+Disco%2C+The+1998&qid=1619361563&s=movies-tv&sr=1-1,7.99
1837,"Odd Couple II, The (1998)",https://www.amazon.com/Odd-Couple-2-Jack-Lemmon/dp/B008AJP3FA/ref=sr_1_1?dchild=1&keywords=Odd+Couple+II%2C+The+1998&qid=1619363321&s=movies-tv&sr=1-1,9.99
1839,My Giant (1998),https://www.amazon.com/My-Giant-Billy-Crystal/dp/B00DH0TWK4/ref=sr_1_1?dchild=1&keywords=My+Giant+1998&qid=1619363323&s=movies-tv&sr=1-1,5.99
1840,He Got Game (1998),https://www.amazon.com/He-Got-Game-Denzel-Washington/dp/B006DRHZE8/ref=sr_1_1?dchild=1&keywords=He+Got+Game+1998&qid=1619363327&s=movies-tv&sr=1-1,17.99
1845,Zero Effect (1998),https://www.amazon.com/Zero-Effect-Bill-Pullman/dp/B009ZMGVD4/ref=sr_1_1?dchild=1&keywords=Zero+Effect+1998&qid=1619363348&s=movies-tv&sr=1-1,6.99
1848,"Borrowers, The (1997)",https://www.amazon.com/Borrowers-Eddie-Albert/dp/B000YQ6BU8/ref=sr_1_1?dchild=1&keywords=Borrowers%2C+The+1997&qid=1619363355&s=movies-tv&sr=1-1,7.99
1855,Krippendorf's Tribe (1998),https://www.amazon.com/Krippendorfs-Tribe-Richard-Dreyfuss/dp/B005B7J1Q6/ref=sr_1_1?dchild=1&keywords=Krippendorfs+Tribe+1998&qid=1619361610&s=movies-tv&sr=1-1,17.99
1856,Kurt & Courtney (1998),https://www.amazon.com/Montage-Heck-Brett-Morgen/dp/B0186BXL8W/ref=sr_1_1?dchild=1&keywords=Kurt&qid=1619363376&s=movies-tv&sr=1-1,19.99
1858,Mr. Nice Guy (1997),https://www.amazon.com/Mr-Nice-Guy-Jackie-Chan/dp/B075KM89F7/ref=sr_1_1?dchild=1&keywords=Mr.+Nice+Guy+1997&qid=1619363381&s=movies-tv&sr=1-1,4.99
1859,Taste of Cherry (1997),https://www.amazon.com/Taste-Cherry-Original-Title-Guilass/dp/B0891C4YW2/ref=sr_1_1?dchild=1&keywords=Taste+of+Cherry+1997&qid=1619363384&s=movies-tv&sr=1-1,28.74
1863,Major League: Back to the Minors (1998),https://www.amazon.com/Major-League-Minors-Scott-Bakula/dp/B06XWRBQZY/ref=sr_1_1?dchild=1&keywords=Major+League%3A+Back+to+the+Minors+1998&qid=1619363399&s=movies-tv&sr=1-1,7.99
1864,Sour Grapes (1998),https://www.amazon.com/Sour-Grapes-Steven-Weber/dp/B007HHACF2/ref=sr_1_1?dchild=1&keywords=Sour+Grapes+1998&qid=1619363402&s=movies-tv&sr=1-1,4.99
1865,Wild Man Blues (1998),https://www.amazon.com/Wild-Blues-NON-USA-FORMAT-Reg-2/dp/B0054IQ5UW/ref=sr_1_1?dchild=1&keywords=Wild+Man+Blues+1998&qid=1619363404&s=movies-tv&sr=1-1,19.96
1866,"Big Hit, The (1998)",https://www.amazon.com/Simon-Birch-Joseph-Mazzello/dp/B007RV6G58/ref=sr_1_1?dchild=1&keywords=Big+Hit%2C+The+1998&qid=1619363408&s=movies-tv&sr=1-1,17.99
1868,"Truce, The (1996)",https://www.amazon.com/Broken-Arrow-James-Stewart/dp/B009EEI4KG/ref=sr_1_1?dchild=1&keywords=Truce%2C+The+1996&qid=1619363412&s=movies-tv&sr=1-1,9.99
1869,Black Dog (1998),https://www.amazon.com/Black-Dog-Patrick-Swayze/dp/B002YH1ZZG/ref=sr_1_1?dchild=1&keywords=Black+Dog+1998&qid=1619363414&s=movies-tv&sr=1-1,13.99
1870,"Dancer, Texas Pop. 81 (1998)",https://www.amazon.com/Dancer-Texas-Pop-Peter-Facinelli/dp/B00J9PPHU0/ref=sr_1_1?dchild=1&keywords=Dancer%2C+Texas+Pop.+81+1998&qid=1619363416&s=movies-tv&sr=1-1,12.99
1872,Go Now (1995),https://www.amazon.com/Murder-First-Stephen-Tobolowsky/dp/B009Z1LBIU/ref=sr_1_1?dchild=1&keywords=Go+Now+1995&qid=1619363423&s=movies-tv&sr=1-1,8.99
1875,Clockwatchers (1997),https://www.amazon.com/LETSCOM-Fitness-Activity-Waterproof-Pedometer/dp/B0779SKCXW/ref=sr_1_1?dchild=1&keywords=Clockwatchers+1997&qid=1619363432&s=movies-tv&sr=1-1,25.0
1876,Deep Impact (1998),https://www.amazon.com/Deep-Impact-Robert-Duvall/dp/B008PZYHX8/ref=sr_1_1?dchild=1&keywords=Deep+Impact+1998&qid=1619363435&s=movies-tv&sr=1-1,9.99
1877,Little Men (1998),https://www.amazon.com/Changes/dp/B075JS2QN5/ref=sr_1_1?dchild=1&keywords=Little+Men+1998&qid=1619363438&s=movies-tv&sr=1-1,0.99
1878,Woo (1998),https://www.amazon.com/Woo-David-C-Johnson/dp/B0000TWMWK/ref=sr_1_1?dchild=1&keywords=Woo+1998&qid=1619363441&s=movies-tv&sr=1-1,9.99
1879,"Hanging Garden, The (1997)",https://www.amazon.com/Hanging-Garden-Chris-Leavins/dp/B07VS3Z1N1/ref=sr_1_1?dchild=1&keywords=Hanging+Garden%2C+The+1997&qid=1619363443&s=movies-tv&sr=1-1,9.99
1881,Quest for Camelot (1998),https://www.amazon.com/Quest-Camelot-Jessalyn-Gilsig/dp/B00004CZEK/ref=sr_1_1?dchild=1&keywords=Quest+for+Camelot+1998&qid=1619363449&s=movies-tv&sr=1-1,5.58
1882,Godzilla (1998),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A091853930WM3ZJVBOKRA&url=%2FGodzilla-KOTM-Double-Feature-DVD%2Fdp%2FB07W7GY4D9%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DGodzilla%2B1998%26qid%3D1619363452%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363452&id=856628490606792&widgetName=sp_atf,9.96
1883,Bulworth (1998),https://www.amazon.com/Bulworth-Sean-Astin/dp/B009EEMF8S/ref=sr_1_1?dchild=1&keywords=Bulworth+1998&qid=1619363455&s=movies-tv&sr=1-1,9.99
1884,Fear and Loathing in Las Vegas (1998),https://www.amazon.com/Fear-Loathing-Vegas-Johnny-Depp/dp/B000I9WW4A/ref=sr_1_1?dchild=1&keywords=Fear+and+Loathing+in+Las+Vegas+1998&qid=1619363457&s=movies-tv&sr=1-1,13.99
1887,Almost Heroes (1998),https://www.amazon.com/Almost-Heroes-Chris-Farley/dp/B000VIIKXK/ref=sr_1_1?dchild=1&keywords=Almost+Heroes+1998&qid=1619363467&s=movies-tv&sr=1-1,9.99
1888,Hope Floats (1998),https://www.amazon.com/Hope-Floats-Sandra-Bullock/dp/B008Q0026S/ref=sr_1_1?dchild=1&keywords=Hope+Floats+1998&qid=1619363468&s=movies-tv&sr=1-1,14.99
1889,Insomnia (1997),https://www.amazon.com/Insomnia-English-Subtitled-Stellan-Skarsg%C3%A5rd/dp/B00M0I1N56/ref=sr_1_1?dchild=1&keywords=Insomnia+1997&qid=1619363470&s=movies-tv&sr=1-1,14.99
1890,Little Boy Blue (1997),https://www.amazon.com/Jack-Frost-Chris-Allport/dp/B01A63XP70/ref=sr_1_1?dchild=1&keywords=Little+Boy+Blue+1997&qid=1619363472&s=movies-tv&sr=1-1,14.99
1891,"Ugly, The (1997)",https://www.amazon.com/Beautiful-English-Subtitled-Roberto-Benigni/dp/B00BB8VSXS/ref=sr_1_1?dchild=1&keywords=Ugly%2C+The+1997&qid=1619363475&s=movies-tv&sr=1-1,9.99
1892,"Perfect Murder, A (1998)",https://www.amazon.com/Perfect-Murder-Michael-Douglas/dp/B01N6ETPV6/ref=sr_1_1?dchild=1&keywords=Perfect+Murder%2C+A+1998&qid=1619363478&s=movies-tv&sr=1-1,9.99
1894,Six Days Seven Nights (1998),https://www.amazon.com/Days-Seven-Nights-Harrison-Ford/dp/B006R5BHO0/ref=sr_1_1?dchild=1&keywords=Six+Days+Seven+Nights+1998&qid=1619363483&s=movies-tv&sr=1-1,17.99
1895,Can't Hardly Wait (1998),https://www.amazon.com/Cant-Hardly-Wait-Reunion-Blu-ray/dp/B001CY5MYW/ref=sr_1_1?dchild=1&keywords=Cant+Hardly+Wait+1998&qid=1619363485&s=movies-tv&sr=1-1,29.1
1896,Cousin Bette (1998),https://www.amazon.com/Cousin-Bette-Geraldine-Chaplin/dp/B004IWK9NO/ref=sr_1_1?dchild=1&keywords=Cousin+Bette+1998&qid=1619363490&s=movies-tv&sr=1-1,9.99
1897,High Art (1998),https://www.amazon.com/High-Art-Radha-Mitchell/dp/B0049FFVGU/ref=sr_1_1?dchild=1&keywords=High+Art+1998&qid=1619363492&s=movies-tv&sr=1-1,14.99
1898,"Land Girls, The (1998)",https://www.amazon.com/Phoenix-Ray-Liotta/dp/B00DCRANEG/ref=sr_1_1?dchild=1&keywords=Land+Girls%2C+The+1998&qid=1619363495&s=movies-tv&sr=1-1,5.99
1901,Dear Jesse (1997),https://www.amazon.com/As-Good-Gets-Harold-Ramis/dp/0767811100/ref=sr_1_1?dchild=1&keywords=Dear+Jesse+1997&qid=1619363502&s=movies-tv&sr=1-1,9.33
1904,Henry Fool (1997),https://www.amazon.com/Charlie-Rose-November-17-1997/dp/B00303L6AM/ref=sr_1_1?dchild=1&keywords=Henry+Fool+1997&qid=1619363513&s=movies-tv&sr=1-1,1.99
1905,Marie Baie Des Anges (1997),https://www.amazon.com/MARIE-ANGES-Original-Authentic-Poster/dp/B073YLHRD6/ref=sr_1_1?dchild=1&keywords=Marie+Baie+Des+Anges+1997&qid=1619363515&s=movies-tv&sr=1-1,22.95
1907,Mulan (1998),https://www.amazon.com/Mulan-Ming-Na/dp/B003QSMCKO/ref=sr_1_1?dchild=1&keywords=Mulan+1998&qid=1619359625&s=movies-tv&sr=1-1,19.99
1908,Resurrection Man (1998),https://www.amazon.com/Alien-Resurrection-Sigourney-Weaver/dp/B00000ILDG/ref=sr_1_1?dchild=1&keywords=Resurrection+Man+1998&qid=1619359627&s=movies-tv&sr=1-1,14.28
1909,"X-Files: Fight the Future, The (1998)",https://www.amazon.com/X-Files-David-Duchovny/dp/B0040DI1HC/ref=sr_1_1?dchild=1&keywords=X-Files%3A+Fight+the+Future%2C+The+1998&qid=1619363524&s=movies-tv&sr=1-1,9.99
1911,Doctor Dolittle (1998),https://www.amazon.com/Dr-Dolittle-Eddie-Murphy/dp/B004G7TYOG/ref=sr_1_1?dchild=1&keywords=Doctor+Dolittle+1998&qid=1619363533&s=movies-tv&sr=1-1,14.99
